Latitude,Longitude,Sample Date,distance_to_dam_km,dam_count_within_5km,dam_area_sum_within_5km,dam_count_within_10km,dam_area_sum_within_10km,dam_count_within_25km,dam_area_sum_within_25km,sample_elevation,position_relative_to_dam,TYPE,AREA,PERIMETER,AREA_KM2,Shape_Length,Shape_Area,area_perimeter_ratio,compactness,log1p_area,log1p_perimeter,shape_factor,season,evap_proxy
-26.73806,27.59194,01-10-2012,9.857310093,0,0,1,2.00E-06,5,0.001131551,1422,downstream,ISLAND,2.00E-06,0.010495495,2.00E-12,0.010495495,2.00E-06,0.000190351,0.227909459,2.00E-06,0.0104408,7.42546673,4,2.00E-12
-26.45,28.085833,01-10-2012,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,4,8.53E-12
-33.818056,19.694722,01-10-2012,16.43094151,0,0,0,0,3,0.000966271,173,downstream,RESERVOIR,9.92E-06,0.023619497,9.92E-12,0.023619497,9.92E-06,0.000419972,0.223439174,9.92E-06,0.023344872,7.499378501,4,9.92E-12
-28.7115,24.07288889,02-10-2012,41.01771649,0,0,0,0,0,0,1003,upstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-23.658056,31.05,02-10-2012,16.87790524,0,0,0,0,1,1.90E-05,344,upstream,RESERVOIR,1.90E-05,0.066017598,1.90E-11,0.066017594,1.90E-05,0.000287442,0.054714323,1.90E-05,0.06392983,15.15494688,4,1.90E-11
-28.735556,29.820556,02-10-2012,32.25286336,0,0,0,0,0,0,959,downstream,RESERVOIR,0.001387986,0.538870454,1.39E-09,0.538870462,0.001387986,0.002575733,0.060065668,0.001387024,0.431048681,14.46411206,4,1.39E-09
-27.169444,29.233889,02-10-2012,28.32631173,0,0,0,0,0,0,1524,downstream,RESERVOIR,0.003271789,1.25019944,3.27E-09,1.250199378,0.003271789,0.002617014,0.026304898,0.003266449,0.811018825,21.85680202,4,3.27E-09
-27.802778,28.768333,02-10-2012,57.57338946,0,0,0,0,0,0,1560,downstream,RESERVOIR,3.00E-05,0.035913296,3.00E-11,0.035913296,3.00E-05,0.000834217,0.291899616,3.00E-05,0.035283449,6.561273936,4,3.00E-11
-27.398611,26.614722,02-10-2012,66.23574695,0,0,0,0,0,0,1261,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,4,2.82E-12
-27.671111,27.236944,02-10-2012,5.66557217,0,0,2,0.000321674,2,0.000321674,1345,downstream,RESERVOIR,0.000222227,0.085176773,2.22E-10,0.085176772,0.000222227,0.002609004,0.384913794,0.000222202,0.081742898,5.713775787,4,2.22E-10
-29.1825,23.575556,02-10-2012,32.97124587,0,0,0,0,0,0,978,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-34.075556,20.145556,02-10-2012,31.19930408,0,0,0,0,0,0,146,downstream,RESERVOIR,7.40E-05,0.076006405,7.40E-11,0.076006408,7.40E-05,0.000973319,0.160921709,7.40E-05,0.073256417,8.836852657,4,7.40E-11
-25.45963889,28.26430556,02-10-2012,7.778292678,0,0,1,3.64E-05,4,0.000557207,1101,upstream,RESERVOIR,3.64E-05,0.055760581,3.64E-11,0.055760581,3.64E-05,0.000653505,0.147275902,3.64E-05,0.054261437,9.2371732,4,3.64E-11
-28.338333,31.373611,02-10-2012,48.20785059,0,0,0,0,0,0,444,upstream,RESERVOIR,0.001005723,0.445136398,1.01E-09,0.445136414,0.001005723,0.002259359,0.06378256,0.001005217,0.368203721,14.03634252,4,1.01E-09
-28.068333,31.55,02-10-2012,59.78328347,0,0,0,0,0,0,249,upstream,RESERVOIR,0.000326373,0.325603396,3.26E-10,0.325603391,0.000326373,0.001002364,0.038685334,0.00032632,0.281867745,18.02319389,4,3.26E-10
-27.01011111,26.69808333,03-10-2012,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-25.81048333,27.90955222,03-10-2012,8.80606192,0,0,1,0.001555983,1,0.001555983,1184,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,4,1.56E-09
-29.641944,30.6875,03-10-2012,6.876387364,0,0,1,0.000135,4,0.000863582,261,downstream,RESERVOIR,0.000135,0.089815363,1.35E-10,0.089815365,0.000135,0.001503086,0.210301835,0.000134991,0.086008292,7.730069533,4,1.35E-10
-22.769722,30.886944,03-10-2012,52.02360524,0,0,0,0,0,0,431,downstream,RESERVOIR,0.000158509,0.165149614,1.59E-10,0.165149622,0.000158509,0.000959793,0.073031456,0.000158497,0.152849509,13.11746613,4,1.59E-10
-27.00222,28.76528,03-10-2012,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,4,7.40E-11
-27.02314,28.59389,03-10-2012,25.72234335,0,0,0,0,0,0,1491,upstream,ISLAND,9.70E-06,0.012686925,9.70E-12,0.012686924,9.70E-06,0.000764672,0.757405792,9.70E-06,0.01260712,4.073245825,4,9.70E-12
-26.648056,27.089444,03-10-2012,2.25450849,1,4.93E-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-26.880278,26.965,03-10-2012,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-27.273889,28.49,03-10-2012,26.86183433,0,0,0,0,0,0,1509,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,4,2.34E-13
-27.4275,28.525833,03-10-2012,42.98143424,0,0,0,0,0,0,1514,upstream,ISLAND,2.10E-06,0.005513821,2.10E-12,0.005513821,2.10E-06,0.000381662,0.869834458,2.10E-06,0.005498676,3.800901614,4,2.10E-12
-27.3,28.586944,03-10-2012,35.62793408,0,0,0,0,0,0,1506,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,4,2.34E-13
-34.092222,21.295278,03-10-2012,15.48926091,0,0,0,0,1,0.000102148,94,downstream,RESERVOIR,0.000102148,0.077761181,1.02E-10,0.077761183,0.000102148,0.001313614,0.212282818,0.000102143,0.074885911,7.693917226,4,1.02E-10
-25.57877778,29.12747222,03-10-2012,25.66680016,0,0,0,0,0,0,1161,upstream,RESERVOIR,0.002296163,0.608121157,2.30E-09,0.60812116,0.002296163,0.003775831,0.07802474,0.002293531,0.475066516,12.69079323,4,2.30E-09
-27.602222,29.942778,04-10-2012,15.87700425,0,0,0,0,2,0.001113504,1217,upstream,RESERVOIR,2.53E-05,0.043123294,2.53E-11,0.043123292,2.53E-05,0.000586735,0.170977865,2.53E-05,0.042219378,8.573042717,4,2.53E-11
-27.573056,24.746389,05-10-2012,11.71025372,0,0,0,0,1,9.73E-05,1093,downstream,RESERVOIR,9.73E-05,0.075963773,9.73E-11,0.075963773,9.73E-05,0.001281074,0.211922742,9.73E-05,0.073216793,7.700450794,4,9.73E-11
-29.042222,24.6,05-10-2012,70.99867774,0,0,0,0,0,0,1111,upstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-29.028629,24.638389,05-10-2012,74.73365472,0,0,0,0,0,0,1112,upstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-29.7775,29.470833,08-10-2012,53.05128681,0,0,0,0,0,0,1477,downstream,RESERVOIR,4.65E-06,0.012884472,4.65E-12,0.012884471,4.65E-06,0.000361124,0.352207881,4.65E-06,0.012802172,5.97317718,4,4.65E-12
-29.744167,29.905833,08-10-2012,34.60191503,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,4,4.01E-11
-26.45,28.085833,08-10-2012,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,4,8.53E-12
-33.897778,20.012778,08-10-2012,20.87702094,0,0,0,0,1,9.92E-06,137,downstream,RESERVOIR,9.92E-06,0.023619497,9.92E-12,0.023619497,9.92E-06,0.000419972,0.223439174,9.92E-06,0.023344872,7.499378501,4,9.92E-12
-27.01011111,26.69808333,09-10-2012,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-34.065833,20.404167,09-10-2012,13.98645665,0,0,0,0,2,0.000198879,63,downstream,RESERVOIR,0.0001249,0.110822752,1.25E-10,0.110822752,0.0001249,0.001127027,0.127795367,0.000124892,0.105100959,9.916247946,4,1.25E-10
-25.127778,27.628889,09-10-2012,19.69636163,0,0,0,0,1,0.001261172,957,downstream,RESERVOIR,0.001261172,0.359773606,1.26E-09,0.359773612,0.001261172,0.00350546,0.122440633,0.001260377,0.307318224,10.13076284,4,1.26E-09
-24.39619444,27.08983333,09-10-2012,58.08964818,0,0,0,0,0,0,887,downstream,RESERVOIR,0.000114786,0.062188707,1.15E-10,0.062188704,0.000114786,0.001845774,0.37297248,0.00011478,0.060331595,5.804523016,4,1.15E-10
-24.69514,27.40906,09-10-2012,37.0174051,0,0,0,0,0,0,912,downstream,RESERVOIR,0.000114786,0.062188707,1.15E-10,0.062188704,0.000114786,0.001845774,0.37297248,0.00011478,0.060331595,5.804523016,4,1.15E-10
-25.73411,27.21422,09-10-2012,7.672888954,0,0,1,0.000204077,2,0.000511197,1453,upstream,RESERVOIR,0.000204077,0.090883605,2.04E-10,0.090883601,0.000204077,0.002245478,0.310479635,0.000204056,0.086988011,6.361922473,4,2.04E-10
-30.733889,29.828333,09-10-2012,30.61500603,0,0,0,0,0,0,619,upstream,RESERVOIR,1.72E-05,0.030951457,1.72E-11,0.030951456,1.72E-05,0.000554831,0.225262706,1.72E-05,0.030482119,7.468962579,4,1.72E-11
-26.648056,27.089444,09-10-2012,2.25450849,1,4.93E-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-26.970278,27.211111,09-10-2012,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,4,5.08E-11
-26.880278,26.965,09-10-2012,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-27.802778,28.768333,09-10-2012,57.57338946,0,0,0,0,0,0,1560,downstream,RESERVOIR,3.00E-05,0.035913296,3.00E-11,0.035913296,3.00E-05,0.000834217,0.291899616,3.00E-05,0.035283449,6.561273936,4,3.00E-11
-26.98472222,26.63227778,09-10-2012,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-29.160278,26.573333,09-10-2012,13.76448291,0,0,0,0,4,0.001187564,1336,upstream,RESERVOIR,5.83E-07,0.003624692,5.83E-13,0.003624692,5.83E-07,0.000160773,0.557381246,5.83E-07,0.003618138,4.748197289,4,5.83E-13
-28.69485,28.23487,09-10-2012,46.70356329,0,0,0,0,0,0,1599,downstream,RESERVOIR,3.34E-05,0.045932263,3.34E-11,0.045932261,3.34E-05,0.000727408,0.199007773,3.34E-05,0.044908604,7.946390662,4,3.34E-11
-28.883333,27.89,09-10-2012,75.32058541,0,0,0,0,0,0,1552,downstream,RESERVOIR,0.000180277,0.129733369,1.80E-10,0.129733368,0.000180277,0.001389595,0.134600387,0.000180261,0.121981648,9.662328035,4,1.80E-10
-28.068333,31.55,09-10-2012,59.78328347,0,0,0,0,0,0,249,upstream,RESERVOIR,0.000326373,0.325603396,3.26E-10,0.325603391,0.000326373,0.001002364,0.038685334,0.00032632,0.281867745,18.02319389,4,3.26E-10
-30.830556,26.921389,10-10-2012,45.09959515,0,0,0,0,0,0,1336,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,4,7.21E-11
-25.20639,27.558,10-10-2012,14.61042115,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.72E-06,0.005231775,1.72E-12,0.005231775,1.72E-06,0.00032842,0.788841635,1.72E-06,0.005218137,3.991259999,4,1.72E-12
-30.398056,30.601944,10-10-2012,9.82573805,0,0,1,7.01E-06,2,2.46E-05,71,downstream,RESERVOIR,7.01E-06,0.01708124,7.01E-12,0.017081241,7.01E-06,0.000410288,0.301841998,7.01E-06,0.016936997,6.452308125,4,7.01E-12
-27.00222,28.76528,10-10-2012,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,4,7.40E-11
-31.000833,26.353056,10-10-2012,57.56965257,0,0,0,0,0,0,1378,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,4,7.21E-11
-28.768056,20.720556,10-10-2012,85.98371727,0,0,0,0,0,0,659,downstream,RESERVOIR,0.000350832,0.118203923,3.51E-10,0.118203914,0.000350832,0.002968022,0.315533235,0.00035077,0.11172375,6.310770358,4,3.51E-10
-34.031944,22.053333,10-10-2012,8.486577994,0,0,2,0.000112084,3,0.00011739,39,upstream,RESERVOIR,3.18E-05,0.033845689,3.18E-11,0.03384569,3.18E-05,0.000940362,0.349141679,3.18E-05,0.033285529,5.999348405,4,3.18E-11
-34.039722,22.133333,10-10-2012,1.731587104,1,3.18E-05,1,3.18E-05,3,0.00011739,30,in_dam,RESERVOIR,3.18E-05,0.033845689,3.18E-11,0.03384569,3.18E-05,0.000940362,0.349141679,3.18E-05,0.033285529,5.999348405,4,3.18E-11
-34.405833,19.600556,10-10-2012,22.62465534,0,0,0,0,1,0.00101205,69,upstream,NATURAL,0.00101205,0.397481889,1.01E-09,0.397481889,0.00101205,0.002546154,0.080496533,0.001011538,0.334671966,12.494427,4,1.01E-09
-34.005833,22.351111,10-10-2012,15.72217043,0,0,0,0,5,9.89E-05,141,downstream,RESERVOIR,2.82E-05,0.062090475,2.82E-11,0.062090477,2.82E-05,0.000454948,0.092076072,2.82E-05,0.060239114,11.68238569,4,2.82E-11
-30.830556,26.921389,11-10-2012,45.09959515,0,0,0,0,0,0,1336,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,4,7.21E-11
-30.679722,26.7125,11-10-2012,19.57648072,0,0,0,0,1,7.21E-05,1300,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,4,7.21E-11
-30.160091,27.40124,11-10-2012,27.03863686,0,0,0,0,0,0,1420,downstream,RESERVOIR,9.40E-05,0.070802614,9.40E-11,0.070802612,9.40E-05,0.001327958,0.235692006,9.40E-05,0.068408472,7.301843253,4,9.40E-11
-30.336111,27.359444,11-10-2012,17.97910523,0,0,0,0,1,9.40E-05,1389,downstream,RESERVOIR,9.40E-05,0.070802614,9.40E-11,0.070802612,9.40E-05,0.001327958,0.235692006,9.40E-05,0.068408472,7.301843253,4,9.40E-11
-28.404444,30.013056,12-10-2012,46.35315243,0,0,0,0,0,0,1080,downstream,ISLAND,1.00E-06,0.004039198,1.00E-12,0.004039198,1.00E-06,0.000248619,0.773479362,1.00E-06,0.004031062,4.030700847,4,1.00E-12
-27.902778,24.615556,12-10-2012,22.06899127,0,0,0,0,1,0.003173028,1055,upstream,RESERVOIR,0.003173028,0.499237835,3.17E-09,0.499237848,0.003173028,0.006355744,0.159981138,0.003168005,0.404956878,8.862791663,4,3.17E-09
-29.658056,25.973333,12-10-2012,2.711428022,1,7.48E-05,1,7.48E-05,2,0.000123883,1329,in_dam,RESERVOIR,7.48E-05,0.09177725,7.48E-11,0.091777251,7.48E-05,0.000814655,0.111544547,7.48E-05,0.087806874,10.61404099,4,7.48E-11
-31.000833,26.353056,12-10-2012,57.56965257,0,0,0,0,0,0,1378,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,4,7.21E-11
-29.803611,30.516111,12-10-2012,20.0185311,0,0,0,0,3,0.000102059,605,upstream,ISLAND,5.35E-07,0.004745829,5.35E-13,0.004745829,5.35E-07,0.000112825,0.29874797,5.35E-07,0.004734603,6.485634203,4,5.35E-13
-25.99136,27.84208,15-10-2012,27.23497808,0,0,0,0,0,0,1365,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,4,1.56E-09
-26.45,28.085833,15-10-2012,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,4,8.53E-12
-33.31388889,19.07472222,15-10-2012,6.498918065,0,0,1,0.001450249,2,0.001454178,101,upstream,RESERVOIR,0.001450249,0.198673472,1.45E-09,0.198673474,0.001450249,0.007299662,0.461713656,0.001449199,0.181215507,5.216972797,4,1.45E-09
-29.161667,23.696389,16-10-2012,21.98082863,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-27.01011111,26.69808333,16-10-2012,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-25.681111,31.783333,16-10-2012,25.48236929,0,0,0,0,0,0,207,downstream,RESERVOIR,7.46E-05,0.101229087,7.46E-11,0.101229088,7.46E-05,0.000736852,0.091471277,7.46E-05,0.096426909,11.72094318,4,7.46E-11
-29.380556,30.2775,16-10-2012,14.15711904,0,0,0,0,3,0.003814339,1071,upstream,RESERVOIR,0.002177424,0.355689615,2.18E-09,0.355689622,0.002177424,0.006121697,0.216277089,0.002175057,0.304310271,7.622539334,4,2.18E-09
-26.648056,27.089444,16-10-2012,2.25450849,1,4.93E-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-26.970278,27.211111,16-10-2012,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,4,5.08E-11
-26.880278,26.965,16-10-2012,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-26.98472222,26.63227778,16-10-2012,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-27.935,26.126667,16-10-2012,23.55969394,0,0,0,0,1,6.85E-07,1253,upstream,ISLAND,6.85E-07,0.003381923,6.85E-13,0.003381924,6.85E-07,0.000202643,0.752969325,6.85E-07,0.003376218,4.085227906,4,6.85E-13
-29.160278,26.573333,16-10-2012,13.76448291,0,0,0,0,4,0.001187564,1336,upstream,RESERVOIR,5.83E-07,0.003624692,5.83E-13,0.003624692,5.83E-07,0.000160773,0.557381246,5.83E-07,0.003618138,4.748197289,4,5.83E-13
-29.1825,23.575556,16-10-2012,32.97124587,0,0,0,0,0,0,978,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-34.250556,20.9925,16-10-2012,29.47375238,0,0,0,0,0,0,26,downstream,RESERVOIR,4.62E-05,0.107055902,4.62E-11,0.107055896,4.62E-05,0.000431864,0.050692783,4.62E-05,0.101704146,15.74460838,4,4.62E-11
-33.7075,18.97444444,16-10-2012,17.35650743,0,0,0,0,1,0.000292636,100,downstream,RESERVOIR,0.000292636,0.117879763,2.93E-10,0.117879764,0.000292636,0.002482497,0.264642297,0.000292593,0.111433824,6.890889777,4,2.93E-10
-25.45963889,28.26430556,16-10-2012,7.778292678,0,0,1,3.64E-05,4,0.000557207,1101,upstream,RESERVOIR,3.64E-05,0.055760581,3.64E-11,0.055760581,3.64E-05,0.000653505,0.147275902,3.64E-05,0.054261437,9.2371732,4,3.64E-11
-29.161667,23.696389,17-10-2012,21.98082863,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-25.81048333,27.90955222,17-10-2012,8.80606192,0,0,1,0.001555983,1,0.001555983,1184,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,4,1.56E-09
-24.768889,31.39,17-10-2012,33.36362758,0,0,0,0,0,0,366,downstream,RESERVOIR,3.16E-05,0.066397376,3.16E-11,0.066397377,3.16E-05,0.000476089,0.090104641,3.16E-05,0.06428603,11.80949569,4,3.16E-11
-24.9675,31.516667,17-10-2012,44.51334392,0,0,0,0,0,0,287,downstream,RESERVOIR,3.16E-05,0.066397376,3.16E-11,0.066397377,3.16E-05,0.000476089,0.090104641,3.16E-05,0.06428603,11.80949569,4,3.16E-11
-27.937778,31.209444,17-10-2012,41.39381374,0,0,0,0,0,0,626,downstream,RESERVOIR,0.00030201,0.129168928,3.02E-10,0.129168928,0.00030201,0.002338104,0.227465591,0.000301965,0.1214819,7.432708095,4,3.02E-10
-27.169444,29.233889,17-10-2012,28.32631173,0,0,0,0,0,0,1524,downstream,RESERVOIR,0.003271789,1.25019944,3.27E-09,1.250199378,0.003271789,0.002617014,0.026304898,0.003266449,0.811018825,21.85680202,4,3.27E-09
-27.00222,28.76528,17-10-2012,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,4,7.40E-11
-27.802778,28.768333,17-10-2012,57.57338946,0,0,0,0,0,0,1560,downstream,RESERVOIR,3.00E-05,0.035913296,3.00E-11,0.035913296,3.00E-05,0.000834217,0.291899616,3.00E-05,0.035283449,6.561273936,4,3.00E-11
-32.595833,19.009444,17-10-2012,37.48308135,0,0,0,0,0,0,157,downstream,RESERVOIR,0.000163597,0.080404386,1.64E-10,0.08040438,0.000163597,0.002034681,0.317999591,0.000163584,0.077335397,6.28625004,4,1.64E-10
-28.058889,30.373611,17-10-2012,45.76353617,0,0,0,0,0,0,1141,downstream,RESERVOIR,0.001871649,0.625846982,1.87E-09,0.62584698,0.001871649,0.002990586,0.060047919,0.0018699,0.486028898,14.46624955,4,1.87E-09
-31.860278,18.6875,18-10-2012,21.86217369,0,0,0,0,3,0.000135655,37,downstream,RESERVOIR,0.000134737,0.208840534,1.35E-10,0.208840529,0.000134737,0.000645165,0.038820909,0.000134727,0.18966166,17.99169495,4,1.35E-10
-27.273889,28.49,18-10-2012,26.86183433,0,0,0,0,0,0,1509,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,4,2.34E-13
-27.671111,27.236944,18-10-2012,5.66557217,0,0,2,0.000321674,2,0.000321674,1345,downstream,RESERVOIR,0.000222227,0.085176773,2.22E-10,0.085176772,0.000222227,0.002609004,0.384913794,0.000222202,0.081742898,5.713775787,4,2.22E-10
-25.14944444,31.94055556,19-10-2012,17.50505403,0,0,0,0,1,0.004577485,158,upstream,RESERVOIR,0.004577485,0.953064978,4.58E-09,0.953064975,0.004577485,0.00480291,0.06332742,0.00456704,0.669399921,14.0866925,4,4.58E-09
-32.502778,19.535833,19-10-2012,37.60321017,0,0,0,0,0,0,384,upstream,RESERVOIR,0.000488693,0.137266636,4.89E-10,0.137266639,0.000488693,0.003560171,0.325923495,0.000488573,0.128627698,6.209363687,4,4.89E-10
-31.031389,28.883333,21-10-2012,43.55571852,0,0,0,0,0,0,859,downstream,RESERVOIR,1.77E-05,0.024749601,1.77E-11,0.024749602,1.77E-05,0.000715786,0.363433465,1.77E-05,0.024448292,5.880205103,4,1.77E-11
-24.679167,30.8025,22-10-2012,15.07467117,0,0,0,0,1,0.000237743,1120,upstream,RESERVOIR,0.000237743,0.190312326,2.38E-10,0.190312318,0.000237743,0.001249225,0.08248663,0.000237715,0.174215724,12.34278464,4,2.38E-10
-26.861111,28.884722,22-10-2012,34.55940764,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27E-10,0.1142021,0.000527069,0.004615234,0.507843073,0.000526931,0.108138543,4.974393826,4,5.27E-10
