Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,aod550,duaod550,ssaod550,suaod550,bcaod550,omaod550,tcno2,tcso2,gtco3,tcco,aod550_lag1,duaod550_lag1,ssaod550_lag1,suaod550_lag1,bcaod550_lag1,omaod550_lag1,tcno2_lag1,tcso2_lag1,gtco3_lag1,tcco_lag1,aod550_anom,duaod550_anom,ssaod550_anom,suaod550_anom,bcaod550_anom,omaod550_anom,tcno2_anom,tcso2_anom,gtco3_anom,tcco_anom
-27.02314,28.59389,80.905,211.8,29,0.18570168,0.002953068,0.001732891,0.036246233,0.022209672,0.12255981,5.594422e-06,8.8410825e-06,0.005829519,0.000884556,0.11823811,0.002828442,0.00176039,0.033847768,0.008828111,0.070973374,7.484912e-06,1.1860844e-05,0.00581339,0.000651042,0.008938327,-0.000331136,-0.000140716,-0.00722919,0.004307536,0.012331776,-6.53E-07,-1.48E-06,-0.00017025,8.853793e-06
-27.273889,28.49,64.625,163.1,10,0.18570168,0.002953068,0.001732891,0.036246233,0.022209672,0.12255981,5.594422e-06,8.8410825e-06,0.005829519,0.000884556,0.11823811,0.002828442,0.00176039,0.033847768,0.008828111,0.070973374,7.484912e-06,1.1860844e-05,0.00581339,0.000651042,0.016504064,-0.000230972,-0.000123233,-0.006970264,0.004836572,0.018991984,-5.20E-07,-1.06E-06,-0.000276309,2.6434427e-05
-27.4275,28.525833,47.335,129.3,10,0.14252217,0.003302001,0.001658966,0.026264315,0.017802594,0.09349442,3.6697174e-06,4.5510596e-06,0.005841019,0.000800367,0.08649829,0.003331375,0.001844134,0.025019545,0.006540738,0.049762554,4.867721e-06,7.3760184e-06,0.005844943,0.000595463,0.005214095,-0.000260393,-0.000269608,-0.00692174,0.002769616,0.00989636,-4.03E-07,-1.24E-06,-0.000277325,1.6858685e-06
-27.3,28.586944,60.57,163,16,0.18570168,0.002953068,0.001732891,0.036246233,0.022209672,0.12255981,5.594422e-06,8.8410825e-06,0.005829519,0.000884556,0.11803149,0.001983358,0.001503464,0.04299261,0.007078008,0.0644741,8.689542e-06,1.35366345e-05,0.005404184,0.000671138,0.016504064,-0.000230972,-0.000123233,-0.006970264,0.004836572,0.018991984,-5.20E-07,-1.06E-06,-0.000276309,2.6434427e-05
-30.830556,26.921389,84.988,203.2,34,0.053822428,0.005198209,0.002328455,0.020372938,0.003786928,0.022135936,4.9038636e-06,8.239472e-06,0.006191674,0.000605559,0.08994736,0.005719508,0.002233107,0.03839917,0.004828832,0.03876663,6.6190178e-06,1.1435134e-05,0.005642668,0.000564585,-0.02103611,-0.001648533,0.000473873,-0.004977422,-0.002369479,-0.012514584,4.8295533e-08,-6.68E-08,-6.62E-05,-0.000103316
-30.733889,29.828333,28.4,101.3,26,0.17000231,0.002983468,0.015738893,0.055316184,0.01020166,0.08576207,3.2169983e-06,4.0067157e-06,0.006283615,0.000763985,0.21619643,0.005517807,0.018829284,0.035693407,0.021841908,0.13431397,3.7031032e-06,4.3050377e-06,0.006064636,0.000860565,-0.025830135,-0.002487508,-0.000861798,-0.006240927,-0.001905724,-0.014334157,2.0028324e-07,3.2832259e-07,-0.000137383,-6.55E-05
-29.042222,24.6,118.684,443,10,0.04409784,0.009170672,0.001797392,0.006722863,0.004467402,0.021939576,1.8385135e-06,1.2992973e-06,0.006143464,0.000661828,0.05680937,0.011333614,0.002780724,0.012925617,0.004653779,0.025115661,2.1609276e-06,3.2332757e-06,0.00603909,0.000577111,0,0,0,0,0,0,0,0,0,0
-29.028629,24.638389,124.73,943,39,0.04409784,0.009170672,0.001797392,0.006722863,0.004467402,0.021939576,1.8385135e-06,1.2992973e-06,0.006143464,0.000661828,0.07541739,0.012062771,0.001529513,0.008942662,0.008917779,0.04396461,2.0456564e-06,2.1082792e-06,0.006550796,0.000768971,0,0,0,0,0,0,0,0,0,0
-30.679722,26.7125,72.954,166.6,27,0.053822428,0.005198209,0.002328455,0.020372938,0.003786928,0.022135936,4.9038636e-06,8.239472e-06,0.006191674,0.000605559,0.07855266,0.008147451,0.003064308,0.029250234,0.005277244,0.032813407,5.5096007e-06,1.0275362e-05,0.006056408,0.000537223,-0.02206947,-0.00235215,0.000496958,-0.005096573,-0.002448866,-0.012668908,-4.00E-08,-2.02E-07,-4.02E-05,-0.000100144
-30.160091,27.40124,38.255,132.1,11,0.058483765,0.004000893,0.001800596,0.023294102,0.004290729,0.02509766,3.4684554e-06,5.6383437e-06,0.006143502,0.000600792,0.098011896,0.005407415,0.001906102,0.012286728,0.012096887,0.06631475,3.5130997e-06,4.6559626e-06,0.005935455,0.000636944,-0.017883219,-0.00121025,0.000447339,-0.003662145,-0.00196796,-0.011490129,1.6862782e-07,7.963945e-08,1.8915161e-05,-7.92E-05
-30.336111,27.359444,56.867,160.1,10,0.06486319,0.004398292,0.002547133,0.02697454,0.00457078,0.02637238,4.0105397e-06,6.4539586e-06,0.006180117,0.000593949,0.104229435,0.006510444,0.002610595,0.014117671,0.012163991,0.06882658,4.510097e-06,6.4036476e-06,0.005982735,0.000617101,-0.013484664,-0.001072054,0.000349638,-0.001259035,-0.001711318,-0.009791937,2.3002781e-07,2.7896112e-07,3.1897798e-05,-7.98E-05
-24.39619444,27.08983333,149.7,632,78,0.052377615,0.002362907,0.000901897,0.021101438,0.003519973,0.02449138,2.6388611e-06,4.015418e-06,0.005930461,0.000746472,0.070631236,0.003245181,0.001127827,0.023297917,0.00655308,0.03640732,3.1547643e-06,5.529581e-06,0.006001758,0.000792948,-0.009135544,-0.000869316,-0.000121219,-0.001636528,-0.001291924,-0.005216627,2.2697805e-07,-9.15E-08,-9.83E-05,-8.05E-05
-29.658056,25.973333,216.499,503,51,0.03481174,0.007995412,0.000849817,0.011635356,0.001658462,0.012672614,2.1885558e-06,2.6030712e-06,0.005968746,0.000578733,0.06464845,0.009016388,0.002724681,0.01872529,0.004635118,0.029546998,2.4006413e-06,3.5852593e-06,0.006039447,0.000555157,0.001276095,-0.000337422,-4.55E-05,0.0015998,-0.000160255,0.000219399,1.0143117e-07,3.2732055e-07,-0.000188732,-1.54E-05
-31.000833,26.353056,287.377,711,10,0.03501006,0.009035271,0.001290124,0.009993061,0.001797169,0.012894433,2.089941e-06,2.3297207e-06,0.005971992,0.00056132,0.045025066,0.006465799,0.002493195,0.009678747,0.004048638,0.022338793,2.4122146e-06,2.0364118e-06,0.006200101,0.000620565,-0.000586908,0.00068843,-0.000249739,0.000598421,-0.000271772,-0.001352277,1.6736817e-07,4.6453215e-07,-0.000239457,-5.61E-05
-30.534167,24.961944,336.385,1081,60,0.029793803,0.013444733,0.001277239,0.004729889,0.001384445,0.008957524,1.3685153e-06,7.8881664e-07,0.005971032,0.000550343,0.05606358,0.013343782,0.004152048,0.013555978,0.003864722,0.02114711,1.602999e-06,1.9992588e-06,0.006120613,0.000534448,-0.002843805,0.00105809,-0.00022962,-0.00125675,-0.00032274,-0.002092706,1.0839108e-07,1.1034632e-07,-0.000242506,-6.00E-05
-34.250556,20.9925,80.984,1371,10,0.08814642,0.002319537,0.027063623,0.019073479,0.004367439,0.035322282,1.2652176e-06,5.6533923e-07,0.00616165,0.000565014,0.07770395,0.007702473,0.017090442,0.013960309,0.004066127,0.03488461,1.5919717e-06,8.347859e-07,0.005802053,0.00057587,0.004470512,-0.001302869,0.001448235,0.003102724,-0.000189733,0.00141215,4.8127163e-08,-2.30E-08,-0.000183136,-6.68E-05
-29.803611,30.516111,44.292,240.1,45,0.21818471,0.003733434,0.018363316,0.06635079,0.013978988,0.115758345,4.0702257e-06,5.099676e-06,0.006073986,0.000779462,0.2869231,0.004620623,0.02383346,0.059729636,0.025510559,0.17322898,5.17258e-06,7.1139066e-06,0.006054826,0.000956052,0.017789975,0.000129548,-0.000160387,0.001232669,0.002709117,0.013879113,2.1116057e-07,-1.01E-07,-0.000104651,-4.75E-05
-32.502778,19.535833,21.075,141.5,11,0.031426776,0.005573188,0.003139098,0.006155727,0.002408408,0.014150255,1.3496747e-06,7.99112e-07,0.005811091,0.000572833,0.05841477,0.010804872,0.003511402,0.0132741,0.003882367,0.026941948,1.2894127e-06,6.640406e-07,0.006011094,0.000608213,0,0,0,0,0,0,0,0,0,0
-25.99136,27.84208,96.784,420,21,0.15172732,0.001773215,0.001529137,0.066309676,0.00534592,0.07676935,7.3634146e-06,1.3298314e-05,0.005497348,0.000632972,0.15383472,0.001599234,0.000582633,0.09258495,0.004389817,0.05467808,6.1273477e-06,1.1886842e-05,0.00564348,0.000650729,-0.025686607,0.000479641,-0.000601598,-0.01708068,-0.000236101,-0.008247823,-1.94E-07,-1.56E-07,-1.72E-05,2.8926297e-06
-26.73806,27.59194,103.939,538,81,0.10200092,0.002185362,0.001446983,0.051901493,0.003025761,0.043441344,7.3575557e-06,1.3119831e-05,0.005502137,0.000571514,0.20413518,0.002624076,0.002013349,0.127038,0.004406318,0.06805345,7.879623e-06,1.5300539e-05,0.005639088,0.000633999,-0.020860545,0.000237831,-0.000246837,-0.014306169,-0.000187004,-0.006358415,-1.61E-07,-1.20E-06,-4.47E-05,-7.97E-06
-26.45,28.085833,113.129,585,160,0.15172732,0.001773215,0.001529137,0.066309676,0.00534592,0.07676935,7.3634146e-06,1.3298314e-05,0.005497348,0.000632972,0.25832674,0.001996581,0.002152108,0.14783715,0.006797112,0.09954384,7.5151092e-06,1.4373064e-05,0.005646559,0.000674508,-0.013173193,0.000463434,-4.39E-05,-0.009197086,-0.000197983,-0.004197702,-6.14E-07,-1.28E-06,-1.54E-05,7.717346e-06
-23.658056,31.05,57.8695,223.45,20,0.14539957,0.003947607,0.009669825,0.0614703,0.006677818,0.06363381,2.0894872e-06,4.490511e-06,0.005288778,0.000663735,0.1251805,0.000918499,0.010310615,0.059273977,0.004602015,0.05007534,2.5087802e-06,3.4627365e-06,0.005547028,0.000635008,0.007781759,0.001484887,0.001989418,-0.001509249,0.000812172,0.005004443,-2.02E-07,-4.80E-08,-0.000135356,1.2313656e-05
-23.281,30.54305556,58.536,190.4,19,0.12999931,0.003548673,0.00945939,0.0559555,0.005593479,0.05544214,1.8910144e-06,3.6085119e-06,0.005266545,0.000649387,0.13551186,0.001954892,0.006329119,0.07285839,0.005020059,0.04934936,1.7681091e-06,1.319786e-06,0.00585966,0.000830707,0.007895149,0.001351036,0.001675268,0.001321487,0.000433167,0.003114089,-1.61E-07,9.3532435e-09,-0.000140716,5.5322307e-06
-25.14944444,31.94055556,51.547,153,10,0.18733159,0.004985097,0.016573021,0.06625452,0.009959834,0.0895591,2.6351058e-06,5.3445374e-06,0.005377677,0.000728063,0.15954192,0.003073861,0.023319984,0.08396813,0.00411342,0.045066535,1.6977283e-06,1.2812607e-06,0.005669437,0.000737212,0,0,0,0,0,0,0,0,0,0
-27.169444,29.233889,85.546,220.2,12,0.108930066,0.002913276,0.00237533,0.059783444,0.003433268,0.04042487,7.955478e-06,1.8239258e-05,0.005342046,0.000566198,0.14455733,0.00123472,0.001996288,0.098137155,0.003158339,0.040030714,1.0072639e-05,1.8655783e-05,0.005494782,0.000556234,-0.007454634,0.001034397,0.000379256,-0.005654059,-0.000310632,-0.002903491,-7.51E-07,-9.49E-07,-0.00013493,-7.44E-06
-26.861111,28.884722,82.635,304.1,158,0.108930066,0.002913276,0.00237533,0.059783444,0.003433268,0.04042487,7.955478e-06,1.8239258e-05,0.005342046,0.000566198,0.14455733,0.00123472,0.001996288,0.098137155,0.003158339,0.040030714,1.0072639e-05,1.8655783e-05,0.005494782,0.000556234,-0.009858646,0.001126668,0.000278607,-0.009050503,-0.000190394,-0.002022907,-1.18E-06,-1.96E-06,-8.45E-05,-4.15E-06
-27.398611,26.614722,244.243,889,104,0.060928088,0.004218652,0.002075455,0.021316893,0.002682688,0.03063456,2.8400304e-06,4.670769e-06,0.005401485,0.00056646,0.054053783,0.003422352,0.001450861,0.024290804,0.001821932,0.023067836,3.2728176e-06,3.8219396e-06,0.005523496,0.000539954,-0.003036026,0.001052605,-0.000330698,-0.004225763,0.000171063,0.000296883,-1.11E-07,5.583529e-07,-9.35E-05,1.7992395e-05
-27.671111,27.236944,128.998,324.4,19,0.060928088,0.004218652,0.002075455,0.021316893,0.002682688,0.03063456,2.8400304e-06,4.670769e-06,0.005401485,0.00056646,0.054053783,0.003422352,0.001450861,0.024290804,0.001821932,0.023067836,3.2728176e-06,3.8219396e-06,0.005523496,0.000539954,-0.003120061,0.001271537,-0.00035375,-0.004516054,0.000182936,0.000295356,-1.19E-07,5.8976093e-07,-5.93E-05,1.8423598e-05
-29.160278,26.573333,129.397,365.2,115,0.053253155,0.00575862,0.00251242,0.017550647,0.002542543,0.024888821,2.319703e-06,3.2685937e-06,0.005485919,0.000531017,0.08845091,0.005222217,0.001360678,0.051186,0.002030671,0.028651454,2.2989316e-06,3.5968994e-06,0.005620312,0.000584436,-0.005613063,0.000356746,-0.000693416,-0.00418813,0.000195957,-0.001284303,2.5363533e-08,5.7970647e-07,-5.03E-05,1.6604492e-05
-34.031944,22.053333,16.775,268.3,10,0.07092431,0.011077228,0.011319752,0.01172822,0.004028803,0.032770425,1.5985746e-06,7.1661344e-07,0.005755459,0.000560003,0.040318668,0.001246928,0.012912801,0.009219695,0.001523017,0.015416201,1.4693715e-06,6.529471e-07,0.005784021,0.000501699,-0.00590983,0.000238528,-0.004056754,-0.0013855,0.000475222,-0.001181256,-7.25E-09,7.513802e-08,1.5906058e-05,1.2798409e-05
-25.45963889,28.26430556,157.045,616,10,0.18024358,0.002348802,0.002614408,0.06391276,0.007825339,0.10354232,6.6963453e-06,1.2897964e-05,0.005333043,0.00078692,0.24102885,0.001745604,0.003079505,0.13731155,0.006482846,0.09240941,5.14809e-06,8.674434e-06,0.005663612,0.000679568,0.025680035,0.001065463,0.000142309,0.009542909,0.001341383,0.013587937,7.906301e-07,2.7010801e-06,-6.51E-05,6.2934414e-05
-27.01011111,26.69808333,120.636,581,70,0.04818527,0.002444334,0.001469931,0.010962464,0.003735572,0.029572971,5.273087e-06,6.2560457e-06,0.005263741,0.000636042,0.07196824,0.003598581,0.001965637,0.025409393,0.003084488,0.03791005,3.58253e-06,6.3854322e-06,0.005364977,0.000593726,-0.012686886,0.000331227,-0.000493689,-0.005327785,-0.00014543,-0.00705123,-1.61E-07,2.823981e-09,-3.77E-05,8.460949e-06
-25.81048333,27.90955222,120.457,489,10,0.10619114,0.001311004,0.001364788,0.022933453,0.007502924,0.07307893,7.741055e-06,1.2456517e-05,0.005249038,0.000717838,0.15172732,0.001773215,0.001529137,0.066309676,0.00534592,0.07676935,7.3634146e-06,1.3298314e-05,0.005497348,0.000632972,0.000979647,-0.000156905,-0.000388973,-0.001206033,0.000457848,0.002273709,3.509399e-07,1.0265003e-06,-0.000150482,3.422954e-05
-22.769722,30.886944,23.848,104.3,13,0.07414232,0.001051109,0.007932505,0.027070053,0.004303592,0.033785045,2.0434559e-06,2.3420298e-06,0.005326931,0.000702598,0.09928316,0.000872797,0.012305411,0.045304704,0.003302533,0.03749786,1.7738203e-06,2.1659534e-06,0.005541635,0.000622672,-0.008319162,-0.000190287,-0.000669592,-0.002073752,-0.000794059,-0.004591446,-1.84E-07,-6.57E-07,2.2933818e-05,1.2339209e-05
-29.744167,29.905833,28.4,58.3,5,0.12552527,0.002936073,0.004659614,0.029318675,0.009408331,0.079202525,4.483078e-06,4.5690003e-06,0.005392752,0.000694342,0.13368216,0.005561608,0.005876421,0.033283792,0.008958001,0.08000224,3.1655568e-06,4.1228495e-06,0.005538537,0.000630491,-0.00586693,0.00091795,-0.001403526,-0.008360557,0.001541251,0.001437835,2.9779676e-07,-4.18E-07,-0.000289748,2.732122e-05
-27.02314,28.59389,81.428,252.2,72,0.07181822,0.001589324,0.001354856,0.019186608,0.004861406,0.04482597,7.545996e-06,1.0042994e-05,0.005253396,0.000643146,0.09172174,0.003027099,0.00214561,0.034869388,0.003686121,0.047993623,5.0600233e-06,8.852146e-06,0.005353189,0.000589259,-0.017447919,0.000415342,-0.000673234,-0.009753857,-0.00031121,-0.007125024,7.944391e-08,2.1054802e-09,-0.000259398,2.5665388e-05
-26.648056,27.089444,208.079,644,10,0.04818527,0.002444334,0.001469931,0.010962464,0.003735572,0.029572971,5.273087e-06,6.2560457e-06,0.005263741,0.000636042,0.07196824,0.003598581,0.001965637,0.025409393,0.003084488,0.03791005,3.58253e-06,6.3854322e-06,0.005364977,0.000593726,-0.008019403,0.00042541,-0.000681933,-0.003391428,5.4941047e-05,-0.004426394,2.993297e-07,7.301296e-07,-0.000127481,2.3905304e-05
-26.970278,27.211111,113.209,525,150,0.04818527,0.002444334,0.001469931,0.010962464,0.003735572,0.029572971,5.273087e-06,6.2560457e-06,0.005263741,0.000636042,0.07196824,0.003598581,0.001965637,0.025409393,0.003084488,0.03791005,3.58253e-06,6.3854322e-06,0.005364977,0.000593726,-0.013026442,0.000556225,-0.000761945,-0.005656647,-0.000206828,-0.006957218,2.9902003e-07,5.4339444e-07,-0.000231223,2.7639675e-05
-27.273889,28.49,57.405,165.4,49,0.07181822,0.001589324,0.001354856,0.019186608,0.004861406,0.04482597,7.545996e-06,1.0042994e-05,0.005253396,0.000643146,0.09172174,0.003027099,0.00214561,0.034869388,0.003686121,0.047993623,5.0600233e-06,8.852146e-06,0.005353189,0.000589259,0,0,0,0,0,0,0,0,0,0
-27.4275,28.525833,50.948,148.8,35,0.04134248,0.002141658,0.001431165,0.010318257,0.003218913,0.024232455,4.423167e-06,5.0310036e-06,0.00525956,0.000574969,0.058429312,0.00358327,0.002151555,0.02116029,0.002494347,0.02903992,2.7496658e-06,4.1259236e-06,0.005379296,0.000527133,-0.018577576,0.000473572,-0.000554323,-0.010485798,-0.000329747,-0.007681329,-3.28E-07,-5.55E-07,-0.000197993,9.00944e-06
-27.3,28.586944,63.221,175.7,33,0.07181822,0.001589324,0.001354856,0.019186608,0.004861406,0.04482597,7.545996e-06,1.0042994e-05,0.005253396,0.000643146,0.09172174,0.003027099,0.00214561,0.034869388,0.003686121,0.047993623,5.0600233e-06,8.852146e-06,0.005353189,0.000589259,-0.019637898,0.000212338,-0.000457435,-0.010221763,-0.000471876,-0.008699231,-1.89E-07,-2.03E-07,-0.000183459,1.2399396e-05
-26.98472222,26.63227778,209.011,806,18,0.04818527,0.002444334,0.001469931,0.010962464,0.003735572,0.029572971,5.273087e-06,6.2560457e-06,0.005263741,0.000636042,0.07196824,0.003598581,0.001965637,0.025409393,0.003084488,0.03791005,3.58253e-06,6.3854322e-06,0.005364977,0.000593726,-0.024590429,0.00079932,-0.000726251,-0.010273831,-0.000793941,-0.013595659,-3.40E-07,-7.96E-07,-0.000220811,1.2131117e-05
-28.69485,28.23487,116.609,254.5,41,0.033505987,0.002425406,0.001541039,0.007501442,0.002919689,0.019118495,2.7986512e-06,2.7437572e-06,0.005265338,0.000532415,0.052578922,0.00410186,0.002270314,0.017763168,0.002406454,0.026037022,1.8502518e-06,2.486683e-06,0.005406356,0.000491538,-0.019255333,0.000830447,-0.000953686,-0.010993693,-0.000222708,-0.007915672,-2.47E-07,-6.50E-07,-0.000292289,1.4940859e-05
-29.615556,27.065278,84.7865,205.6,13,0.045582857,0.005160354,0.002769923,0.014193937,0.002825894,0.020632505,5.478712e-06,8.29914e-06,0.005375146,0.000536961,0.051627904,0.003670591,0.002048811,0.02635442,0.001523782,0.018030357,5.1304132e-06,8.191698e-06,0.005576073,0.000491907,-0.004004628,0.001169008,-0.001473355,-0.003965084,0.000348719,-8.40E-05,-1.23E-07,2.1768847e-07,-0.000214433,2.1146669e-05
-28.883333,27.89,63.556,160.4,24,0.035289403,0.00342783,0.001864573,0.008371417,0.002762085,0.018863693,2.748569e-06,2.967975e-06,0.005307739,0.000525285,0.053690653,0.004903312,0.002419437,0.018684939,0.002474313,0.025208466,1.9733666e-06,2.8036673e-06,0.005459625,0.00049291,-0.019072536,0.001279735,-0.001436421,-0.01071089,-0.000299703,-0.007905155,-2.21E-07,-4.67E-07,-0.000295708,1.17307645e-05
-28.75,30.442778,61.691,169,10,0.15173414,0.003397367,0.005400684,0.046896163,0.010753615,0.08528633,4.5879715e-06,6.58473e-06,0.005536911,0.000724186,0.10795419,0.001530762,0.006612139,0.04900511,0.004134416,0.046671886,3.219444e-06,3.63446e-06,0.005558025,0.000580655,0.017897233,0.000886964,-0.000185948,0.003498707,0.001639026,0.012058541,-1.15E-07,-4.12E-07,-0.000241009,3.1350995e-05
-29.161667,30.629722,41.723,127.8,13,0.2139148,0.004664215,0.008517426,0.061254118,0.013183628,0.12629539,4.641408e-06,6.7402607e-06,0.005609104,0.00080613,0.15575507,0.005236334,0.007379434,0.044028923,0.008547884,0.090562254,3.6300958e-06,4.8349257e-06,0.005522508,0.00067888,0.02077423,0.001303537,0.000118037,0.0059301,0.001188171,0.012234367,-3.63E-07,-3.16E-07,-0.000162097,2.1435728e-05
-27.00222,28.76528,85.11,242,78,0.11803149,0.001983358,0.001503464,0.04299261,0.007078008,0.0644741,8.689542e-06,1.35366345e-05,0.005404184,0.000671138,0.07181822,0.001589324,0.001354856,0.019186608,0.004861406,0.04482597,7.545996e-06,1.0042994e-05,0.005253396,0.000643146,5.9328973e-05,0.000190137,-0.000137382,0.002454378,7.3780306e-05,-0.002521545,3.3924425e-07,1.3157469e-06,-0.000126265,-1.04E-06
-30.679722,26.7125,69.929,157.9,12,0.08994736,0.005719508,0.002233107,0.03839917,0.004828832,0.03876663,6.6190178e-06,1.1435134e-05,0.005642668,0.000564585,0.06127582,0.006815287,0.003237541,0.024060555,0.002642522,0.024520025,5.3008757e-06,8.854678e-06,0.00555261,0.000494831,0.011656791,-0.000292265,-0.000325506,0.0056003,0.00063406,0.006040178,1.5720798e-07,4.888834e-07,-0.000110277,2.1446962e-05
-30.160091,27.40124,75.331,176.9,18,0.08443944,0.004800889,0.001956266,0.031194594,0.004995582,0.041492037,4.020978e-06,6.166344e-06,0.005583792,0.000550316,0.060256477,0.005338944,0.002719137,0.025249653,0.002466146,0.024482608,3.1816803e-06,5.0650315e-06,0.005494142,0.000479404,-0.001894452,0.00085051,-0.000595321,-6.24E-05,-0.000293546,-0.001793724,1.9198978e-07,3.8505232e-07,-0.000107355,1.4100748e-05
-30.336111,27.359444,74.238,194.7,10,0.08901091,0.004938229,0.002278574,0.038994405,0.004582604,0.038217,5.176639e-06,8.257072e-06,0.005626878,0.000545638,0.04945086,0.003074317,0.00310609,0.02560686,0.001516074,0.016147513,3.724378e-06,5.471432e-06,0.005575274,0.000462869,-0.000204809,0.000668678,-0.000901642,0.002196208,-0.000302524,-0.001865592,3.2691605e-07,6.812047e-07,-0.000116499,1.3473968e-05
-27.935,26.126667,125.586,573,20,0.06339644,0.006081753,0.001870897,0.01742046,0.00542498,0.03259843,3.4346258e-06,5.4505163e-06,0.005903791,0.000599469,0.080891356,0.002128388,0.001248091,0.05041383,0.001979112,0.0251218,2.4019648e-06,3.501244e-06,0.005955143,0.000622502,0,0,0,0,0,0,0,0,0,0
-28.1175,26.719444,173.448,1410,35,0.07023312,0.006121612,0.002057646,0.019290522,0.005491064,0.037272237,3.168555e-06,4.605343e-06,0.005927804,0.00058616,0.089357,0.001958031,0.001096487,0.055550825,0.002344291,0.02840747,2.1010558e-06,2.7486626e-06,0.005965983,0.000605088,0,0,0,0,0,0,0,0,0,0
