Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,sw_layer1,sw_layer2,sw_layer3,sw_layer4,sw_total,sw_surface_ratio
-26.880278,26.965,242.782,713,193,0.17857029,0.16465643,0.1513027,0.15458679,0.6491162,0.27509713
-27.01011111,26.69808333,145.498,665,116,0.15218799,0.1545002,0.15114094,0.15207672,0.60990584,0.2495266
-26.73806,27.59194,128.916,629,125,0.16972797,0.15736122,0.15191914,0.17307281,0.65208113,0.26028618
-26.45,28.085833,127.425,628,195,0.15546863,0.15269966,0.1539867,0.17863464,0.6407896,0.24262
-26.98472222,26.63227778,197.934,1149,18,0.15218799,0.1545002,0.15114094,0.15207672,0.60990584,0.2495266
-32.502778,19.535833,6.029,154.8,10,0.0613219,0.12366982,0.14156605,0.08216095,0.4087187,0.15003411
-29.161667,23.696389,108.908,327.1,10,0.07994518,0.16566354,0.16953084,0.16117096,0.5763105,0.13871868
-25.127778,27.628889,193.409,658,163,0.12891826,0.14624673,0.1513271,0.15319061,0.5796827,0.22239414
-25.20639,27.558,179.962,699,71,0.11597881,0.14317209,0.15131947,0.15280914,0.5632795,0.20589884
-24.69514,27.40906,199.679,786,78,0.1094099,0.14371377,0.15378377,0.1576767,0.56458414,0.19378813
-28.747778,31.745833,109.84,411,10,0.15920696,0.14461404,0.14005086,0.13539886,0.5792707,0.27483985
-27.169444,29.233889,194.885,427,10,0.26700267,0.28176004,0.27955434,0.2947693,1.1230863,0.2377399
-26.648056,27.089444,252.14,658,10,0.14170513,0.1521824,0.15118214,0.15764618,0.60271585,0.23511061
-26.970278,27.211111,125.28,640,191,0.15023479,0.15698892,0.15125081,0.15605927,0.6145338,0.24446914
-26.880278,26.965,249.53,715,193,0.14824352,0.15686685,0.15117452,0.1543045,0.6105894,0.24278717
-28.141944,26.417778,274.08,647,50,0.12100658,0.16207772,0.15212056,0.1522522,0.58745706,0.20598334
-28.116667,26.725278,120.55,1448,10,0.11544475,0.15886575,0.13702199,0.13619995,0.54753244,0.21084511
-29.042222,24.6,154.656,714,10,0.13339671,0.17448312,0.15572163,0.15235901,0.6159605,0.21656665
-28.460833,21.248889,134.806,429,10,0.045269575,0.14010507,0.15720174,0.099227905,0.4418043,0.10246499
-31.396,29.2651,63.111,185,10,0.29266033,0.30148202,0.2778835,0.23469543,1.1067213,0.26443884
-25.57877778,29.12747222,72.173,613,10,0.11694011,0.14856607,0.16370961,0.17717743,0.6063932,0.19284503
-29.161667,23.696389,110.359,338,10,0.071966685,0.1518513,0.16840321,0.16112518,0.5533464,0.13005696
-25.49037,30.6986,101.103,481,10,0.32645276,0.313213,0.24661213,0.28831482,1.1745927,0.27792823
-28.801278,31.955389,124.849,492,10,0.22026685,0.22002757,0.16264302,0.07913971,0.68207717,0.3229349
-27.273889,28.49,47.309,133.4,10,0.36708692,0.37009776,0.29016072,0.28800964,1.3153551,0.279078
-27.4275,28.525833,39.795,124.5,25,0.379828,0.375713,0.2945171,0.29299927,1.3430574,0.28280827
-27.3,28.586944,136.101,332.1,10,0.3716493,0.37394297,0.29406697,0.2890091,1.3286684,0.27971542
-27.398611,26.614722,239.138,805,154,0.17151502,0.19880259,0.15274769,0.15125275,0.6743181,0.2543529
-29.028629,24.638389,128.299,498,10,0.10619215,0.15168345,0.1525951,0.15164948,0.5621202,0.18891326
-29.1825,23.575556,125.055,500,10,0.123892345,0.15328562,0.15386921,0.15170288,0.5827501,0.21259907
-30.570833,29.150556,57.319,171.9,10,0.2882295,0.28860056,0.27233845,0.21812439,1.0672929,0.27005637
-31.104278,29.399722,57.52,207.6,11,0.27594617,0.27283823,0.25151783,0.17303467,0.9733369,0.28350502
-33.31388889,19.07472222,22.032,179.3,10,0.35956433,0.3584553,0.352737,0.2323761,1.3031328,0.27592283
-28.7115,24.07288889,160.142,868,10,0.15054779,0.17700084,0.15170398,0.15133667,0.63058925,0.23874106
-29.140556,31.391944,86.858,252.1,10,0.24957733,0.23908885,0.19374958,0.10386658,0.7862823,0.317414
-28.75,30.442778,107.537,256.1,10,0.263295,0.254546,0.15947834,0.1342926,0.8116119,0.32440957
-29.161667,30.629722,84.917,195.3,10,0.33556062,0.32723886,0.2564632,0.19950104,1.1187637,0.29993853
-27.38972222,26.46388889,159.407,669,136,0.14267425,0.1567982,0.15227619,0.15128326,0.6030319,0.23659448
-27.935,26.126667,194.916,835,20,0.13306122,0.15569957,0.15221515,0.15177917,0.5927551,0.22447887
-27.671111,27.236944,231.495,599,132,0.26772004,0.29019052,0.2804424,0.27381134,1.1121643,0.24071968
-28.376944,24.303056,185.998,1424,10,0.13130645,0.14980967,0.15107837,0.15180969,0.58400416,0.22483782
-31.031389,28.883333,37.012,152.4,11,0.3520859,0.3470295,0.28377643,0.23474121,1.217633,0.28915578
-30.86013889,29.07125,89.699,209.3,11,0.34277803,0.33798105,0.27680317,0.20651245,1.1640747,0.29446372
-30.77586667,29.03221667,90.381,224.4,10,0.38147432,0.38174325,0.32887378,0.26947784,1.3615692,0.28017235
-33.7075,18.97444444,20.456,160.9,23,0.3157242,0.33323556,0.36751667,0.36676025,1.3832366,0.22825015
-33.72266667,18.61691667,109.68,1267,26,0.19829254,0.21646006,0.23710743,0.18676758,0.8386276,0.23644859
-27.902778,24.615556,199.409,1257,36,0.119615175,0.14500307,0.15079457,0.15133667,0.56674945,0.21105438
-31.554722,29.245556,69.172,241.6,10,0.3688202,0.3712662,0.3665737,0.28676605,1.3934262,0.26468566
-28.44555556,32.325,215.687,699,10,0.2440033,0.24303134,0.2236446,0.08831787,0.7989971,0.30538657
-28.44555556,32.325,314.276,1002,21,0.2440033,0.24303134,0.2236446,0.08831787,0.7989971,0.30538657
-29.161667,23.696389,104.582,310.1,10,0.08802492,0.16885987,0.17246114,0.1614685,0.5908144,0.14898887
-28.7115,24.07288889,164.47,921,10,0.13729556,0.15868989,0.1517931,0.15169525,0.59947383,0.22902639
-27.5275,30.858056,46.853,142.8,10,0.27138215,0.25510255,0.1894518,0.235672,0.95160854,0.28518224
-29.1825,23.575556,122.913,505,14,0.14271243,0.16152802,0.15222035,0.15190125,0.6083621,0.2345843
-26.73806,27.59194,124.847,651,163,0.1798978,0.16149786,0.15315664,0.17435455,0.66890687,0.26894256
-32.502778,19.535833,10.258,96.4,10,0.042706028,0.116186894,0.14270437,0.08198547,0.38358277,0.11133429
-25.127778,27.628889,208.76,710,163,0.12999846,0.1510288,0.15264547,0.15342712,0.58709985,0.2214244
-25.20639,27.558,178.813,793,22,0.116837755,0.14955632,0.15275228,0.15301514,0.5721615,0.2042038
-24.69514,27.40906,226.463,1004,127,0.110917345,0.15565984,0.15601003,0.1581192,0.5807064,0.19100383
-26.006389,29.253889,127.512,1109,10,0.15387847,0.17464177,0.16260946,0.19675446,0.68788415,0.2236979
-28.747778,31.745833,79.731,423,17,0.18323638,0.15744512,0.14741933,0.1359787,0.6240795,0.29361016
-27.169444,29.233889,210.832,496,11,0.27127197,0.28368872,0.28026235,0.2953949,1.130618,0.23993228
-34.250556,20.9925,47.692,613,19,0.17742278,0.1709873,0.093860984,0.09516144,0.5374325,0.33012974
-25.57877778,29.12747222,55.489,664,16,0.1301129,0.17476384,0.17759359,0.17977142,0.66224176,0.19647312
-23.658056,31.05,55.917,276.7,10,0.117344566,0.14498022,0.153915,0.15187836,0.56811816,0.20654921
-28.801278,31.955389,89.038,494,35,0.18385762,0.19081762,0.12103231,0.079956055,0.5756636,0.3193832
-27.02314,28.59389,160.172,559,23,0.20755452,0.2379444,0.24155386,0.24854279,0.9355956,0.2218419
-27.4275,28.525833,36.181,101.5,10,0.29186696,0.28423956,0.27932698,0.29359436,1.1490278,0.25401187
-27.3,28.586944,148.345,349.9,10,0.2805068,0.28150824,0.27912098,0.2894745,1.1306105,0.24810186
-28.141944,26.417778,246.878,557,29,0.1629073,0.16123846,0.15142782,0.15232086,0.62789446,0.25944972
-28.1175,26.719444,209.624,1243,102,0.15542287,0.15451697,0.13770254,0.13865662,0.586299,0.265091
-28.44555556,32.325,360.812,1102,10,0.14010295,0.11605722,0.12613484,0.078933716,0.46122873,0.30375957
-33.7075,18.97444444,27.456,169.3,22,0.3579604,0.35072973,0.2732845,0.2828598,1.2648344,0.2830095
-33.72266667,18.61691667,86.41,1046,26,0.2624175,0.25126532,0.15146597,0.15688324,0.82203203,0.31922987
-29.140556,31.391944,82.884,238.5,10,0.13792865,0.12663002,0.10094716,0.10297394,0.46847975,0.29441687
-23.838611,31.640833,115.515,405,18,0.111782715,0.14327736,0.15416218,0.15157318,0.5607954,0.1993285
-28.44555556,32.325,139.904,495,33,0.2440033,0.24303134,0.2236446,0.08831787,0.7989971,0.30538657
-28.75,30.442778,66.822,256.3,25,0.15174548,0.13736458,0.13497426,0.13439941,0.5584837,0.27170926
-29.161667,30.629722,39.959,169.9,10,0.20445697,0.19868965,0.20927693,0.20063019,0.8130537,0.25146765
-27.398611,26.614722,311.221,896,154,0.16238086,0.18166085,0.15172078,0.15128326,0.64704573,0.25095692
-27.671111,27.236944,206.375,511,10,0.28558797,0.307317,0.2789333,0.27383423,1.1456724,0.24927521
-27.4,26.624722,305.702,975,10,0.18331592,0.20608254,0.1752422,0.15618896,0.7208296,0.25431207
-25.99136,27.84208,98.572,595,41,0.2768875,0.2674091,0.23340565,0.16401672,0.941719,0.2940232
-26.861111,28.884722,151.186,578,150,0.30516204,0.32466006,0.29756123,0.27318573,1.2005692,0.25418094
-27.671111,27.236944,228.538,504,63,0.25877532,0.285506,0.27968556,0.27379608,1.0977631,0.23572947
-31.554722,29.245556,88.866,276.9,10,0.3614975,0.3608234,0.3570171,0.27707672,1.3564148,0.26650935
-33.818056,19.694722,11.529,306.4,26,0.1808792,0.19991945,0.21966511,0.15879822,0.75926197,0.23822998
-27.935,26.126667,169.119,982,10,0.24647522,0.24011691,0.15627705,0.15163422,0.7945034,0.31022513
-28.141944,26.417778,292.056,681,10,0.24978638,0.24152072,0.1562923,0.15190887,0.7995083,0.3124246
-29.658056,25.973333,346.206,786,11,0.16633606,0.21034701,0.17517506,0.17017365,0.7220318,0.23037189
-31.000833,26.353056,361.492,737,67,0.24224854,0.24435885,0.15557514,0.15298462,0.79516715,0.3046507
-30.534167,24.961944,333.304,798,14,0.2445221,0.24350436,0.16344868,0.15364075,0.8051159,0.30371004
-31.104278,29.399722,89.972,242.6,10,0.3504486,0.35500032,0.32642782,0.1818161,1.2136929,0.28874546
-34.075556,20.145556,15.521,223.3,10,0.15914917,0.15797885,0.19157062,0.15518951,0.66388816,0.23972249
-25.45963889,28.26430556,180.263,717,82,0.28041077,0.2552536,0.22961842,0.17305756,0.93834037,0.29883662
-28.068333,31.55,51.203,227.1,10,0.4076233,0.42155915,0.3886379,0.2665863,1.4844067,0.27460334
-25.127778,27.628889,235.09,752,163,0.16520368,0.15489183,0.15673992,0.153656,0.63049144,0.26202324
-25.20639,27.558,186.604,776,10,0.15472852,0.15486132,0.157541,0.15322876,0.6203596,0.24941705
-24.69514,27.40906,247.443,957,144,0.14671002,0.16319261,0.15950939,0.15860748,0.6280195,0.23360705
-28.747778,31.745833,70.893,434,17,0.25915202,0.24752794,0.15886089,0.13648224,0.80202305,0.3231225
-31.5653,18.3306,42.332,206.2,10,0.060307126,0.059493884,0.05935833,0.059623715,0.23878306,0.25255927
-24.39619444,27.08983333,207.422,935,23,0.1367612,0.17073706,0.15124166,0.15110779,0.6098477,0.2242543
-28.801278,31.955389,113.032,437,10,0.13569309,0.1436756,0.12844503,0.08080292,0.48861665,0.2777081
-27.935,26.126667,165.046,830,10.5,0.14522983,0.1862934,0.15214956,0.15205383,0.63572663,0.22844662
-28.141944,26.417778,285.195,660,24,0.14364292,0.17702368,0.15172231,0.15246582,0.62485474,0.22988172
-28.1175,26.719444,175.721,1437,141,0.13118412,0.16264227,0.13818014,0.1388092,0.57081574,0.22981827
-28.75,30.442778,100.671,252,10,0.12261321,0.13461797,0.13602865,0.13449097,0.5277508,0.23233119
-29.161667,30.629722,25.205,144.5,10,0.20043303,0.21577947,0.22147787,0.2015686,0.83925897,0.23882115
-28.460833,21.248889,98.74,315.6,10,0.051759023,0.15453069,0.1586498,0.098991394,0.4639309,0.11156599
-34.092222,21.295278,19.905,332.1,10,0.22969939,0.2233936,0.1564449,0.15449524,0.76403314,0.3006402
-33.38056,19.30167,31.838,257.7,10,0.28040436,0.26260108,0.17065084,0.22732544,0.94098175,0.29799098
-27.4,26.624722,313.643,1005,10,0.13028075,0.17519872,0.1747936,0.15620422,0.6364773,0.20469001
-27.573056,24.746389,182.802,820,32,0.14564961,0.15407446,0.15388449,0.15245819,0.60606676,0.24031901
-28.760833,17.730278,175.886,664,12,0.029285993,0.02390176,0.10302541,0.089645386,0.24585855,0.11911676
-29.028629,24.638389,217.991,1402,13,0.10619215,0.15168345,0.1525951,0.15164948,0.5621202,0.18891326
-33.818056,19.694722,10.493,198.8,18,0.25243238,0.25303233,0.24331623,0.1577301,0.906511,0.27846557
-26.861111,28.884722,177.029,624,134,0.35442048,0.35500985,0.29748645,0.2733078,1.2802246,0.27684224
-26.880278,26.965,185.692,787,163,0.22783355,0.18064769,0.1544353,0.15415192,0.71706843,0.31772873
-26.45,28.085833,74.126,660,14,0.29285127,0.264571,0.1720821,0.17707825,0.9065826,0.3230273
-26.98472222,26.63227778,165.177,1176,18,0.17200164,0.15940745,0.15164295,0.15194702,0.63499904,0.27086872
-27.935,26.126667,177.667,902,10,0.13306122,0.15569957,0.15221515,0.15177917,0.5927551,0.22447887
-28.1175,26.719444,191.034,1051,12,0.12859039,0.14857371,0.13898578,0.13839722,0.5545471,0.23188321
-28.69485,28.23487,98.565,286.2,32,0.27689058,0.2726124,0.18538013,0.21621704,0.9511001,0.29112634
-31.104278,29.399722,81.191,245,10,0.3397568,0.3300007,0.25938526,0.17346954,1.1026123,0.30813777
-31.396,29.2651,70.019,200.5,10,0.37032014,0.3645771,0.306451,0.23506927,1.2764175,0.29012442
-34.075556,20.145556,13.494,445,10,0.2953537,0.26223642,0.20766559,0.15462494,0.9198806,0.32107794
-25.45963889,28.26430556,182.835,749,82,0.3077286,0.31220895,0.2302486,0.17171478,1.0219009,0.30113322
-28.338333,31.373611,125.26,408,10,0.42758638,0.42495614,0.39334217,0.29249573,1.5383804,0.27794564
-28.068333,31.55,82.88,237,15,0.4047745,0.40424997,0.3609859,0.26172638,1.4317367,0.28271553
-28.760833,17.730278,269.642,798,49,0.000199892,0.021666279,0.10212666,0.089653015,0.21364585,0.000935617
-29.161667,23.696389,99.068,287,17,0.07246552,0.16186403,0.16611439,0.16095734,0.56140125,0.12907949
-25.81048333,27.90955222,153.529,597,10,0.26033172,0.25437808,0.22693592,0.15677643,0.8984222,0.28976515
-29.641944,30.6875,59.407,372,14,0.4366928,0.42825198,0.36609608,0.26733398,1.4983749,0.2914441
-28.883333,27.89,90.724,245.6,75,0.19694671,0.21453737,0.19065052,0.23283386,0.83496845,0.23587295
-30.568333,29.422778,58.773,203.2,15,0.37285003,0.37469363,0.3631969,0.2715149,1.3822556,0.2697401
-30.86013889,29.07125,86.516,225.8,10,0.36596832,0.3697803,0.3446651,0.21125793,1.2916718,0.28332898
-30.570833,29.150556,70.524,179.8,10,0.37109527,0.3717487,0.34065968,0.22292328,1.306427,0.2840534
-30.77586667,29.03221667,92.04,238.5,10,0.40808257,0.41552615,0.39804035,0.2742386,1.4958878,0.27280277
-34.250556,20.9925,30.917,442,13,0.12658843,0.16044496,0.19938618,0.099220276,0.58563983,0.2161537
-28.44555556,32.325,88.807,965,24,0.22942212,0.21851695,0.15512043,0.07865906,0.6817186,0.33653444
-26.648056,27.089444,216.026,672,11,0.28736877,0.26360017,0.16486774,0.15690613,0.87274283,0.32927048
-27.902778,24.615556,172.776,1096,14,0.21702576,0.17558749,0.15098225,0.15119934,0.69479483,0.31235904
-28.768056,20.720556,159.534,621,10,0.12965393,0.18961032,0.15184437,0.10839844,0.57950705,0.22373103
-31.031389,28.883333,49.224,144.8,10,0.37364197,0.37894136,0.36537588,0.25034332,1.3683026,0.2730695
-24.39619444,27.08983333,208.479,903,10,0.20245059,0.186026,0.15242635,0.15122986,0.69213283,0.29250208
-27.169444,29.233889,214.078,476,13,0.3762787,0.3521408,0.30597556,0.29803467,1.3324298,0.2824002
-28.141944,26.417778,292.096,582,10,0.16013034,0.17910615,0.15424977,0.15299225,0.64647853,0.24769591
-28.1175,26.719444,168.059,1218,88,0.15139468,0.16557923,0.14197408,0.13933563,0.59828365,0.2530479
-33.13083,18.86278,29.033,284.7,36,0.14410098,0.15213624,0.17111836,0.22167206,0.68902767,0.2091364
-28.75,30.442778,100.893,237.4,10,0.2018748,0.1852127,0.13845387,0.13481903,0.6603604,0.3057035
-29.161667,30.629722,45.268,108.9,10,0.28879648,0.2844406,0.24348012,0.20321655,1.0199337,0.28315195
-27.00222,28.76528,204.439,487,12,0.32180887,0.3006836,0.28442708,0.28227234,1.1891918,0.2706112
-26.648056,27.089444,215.404,697,12,0.20490366,0.18052062,0.15510884,0.1589737,0.6995068,0.29292548
-27.398611,26.614722,290.616,964,173,0.1657725,0.17181548,0.15262929,0.15146637,0.64168364,0.2583395
-28.376944,24.303056,240.744,1375,10,0.2053538,0.17688903,0.15204945,0.15239716,0.68668944,0.29904857
-27.671111,27.236944,188.063,487,10,0.2261778,0.28044116,0.2790086,0.2739563,1.0595839,0.21345888
-28.735556,29.820556,38.855,105.9,10,0.19058658,0.1850498,0.1981548,0.15435028,0.7281415,0.26174352
-28.760833,17.730278,164.034,670,11,0.012826223,0.02272527,0.10339773,0.08963776,0.22858697,0.056110665
-25.99136,27.84208,91.286,467,121,0.13634175,0.14984015,0.15342672,0.16472626,0.6043349,0.2256059
-26.970278,27.211111,104.373,591,72,0.17187947,0.15456274,0.1510845,0.1561966,0.6337233,0.2712212
-33.818056,19.694722,22.8,318.5,12,0.3051955,0.27019385,0.16066702,0.15652466,0.89258105,0.3419243
-27.01011111,26.69808333,122.954,694,10,0.15218799,0.1545002,0.15114094,0.15207672,0.60990584,0.2495266
-29.641944,30.6875,68.186,338.7,36,0.2983672,0.2735264,0.26217914,0.26674652,1.1008192,0.27104083
-28.735556,29.820556,34.995,102.4,10,0.1700484,0.15154763,0.17261006,0.15345001,0.6476561,0.26255932
-26.880278,26.965,266.532,795,187,0.18825977,0.1666462,0.15111805,0.15436554,0.66038954,0.28507337
-26.98472222,26.63227778,251.523,1084,18,0.15218799,0.1545002,0.15114094,0.15207672,0.60990584,0.2495266
-27.398611,26.614722,253.93,960,173,0.16238086,0.18166085,0.15172078,0.15128326,0.64704573,0.25095692
-34.075556,20.145556,25.896,484,10,0.31226033,0.28885385,0.17930104,0.15407562,0.9344908,0.3341499
-25.45963889,28.26430556,185.054,761,82,0.13802783,0.16598244,0.17080952,0.17167664,0.6464964,0.21350098
-28.338333,31.373611,134.886,357,10,0.25713795,0.26389048,0.25734973,0.2920227,1.0704008,0.24022564
-28.068333,31.55,87.415,220.3,10,0.21255939,0.25449106,0.2572658,0.26140594,0.9857222,0.21563801
-25.57877778,29.12747222,51.733,575,10,0.11767261,0.15116616,0.1676128,0.17810822,0.61455977,0.19147432
-25.81048333,27.90955222,140.013,619,10,0.13377818,0.14739114,0.15148732,0.1567154,0.58937204,0.22698389
-26.861111,28.884722,182.12,621,134,0.19904003,0.26436502,0.27075002,0.27359772,1.0077528,0.1975086
-26.45,28.085833,108.942,666,47,0.14236888,0.15112954,0.153326,0.17819977,0.6250242,0.22778103
-27.273889,28.49,55.714,111.6,10,0.36708692,0.37009776,0.29016072,0.28800964,1.3153551,0.279078
-27.802778,28.768333,94.401,305,17,0.3729768,0.37536204,0.31599385,0.29732513,1.3616579,0.27391356
-27.00222,28.76528,192.483,469,10,0.37079316,0.35798532,0.2975017,0.28029633,1.3065765,0.28378966
-27.02314,28.59389,157.467,541,12,0.32570344,0.3154133,0.25520435,0.24765015,1.1439712,0.28471273
-26.648056,27.089444,215.032,698,11,0.2458847,0.19525035,0.1545116,0.15727997,0.7529266,0.3265715
-27.573056,24.746389,180.8,830,19,0.12871246,0.14726146,0.1518108,0.1521759,0.5799606,0.22193272
-34.065833,20.404167,33.182,512,10,0.16003418,0.15720065,0.187878,0.15532684,0.66043967,0.24231423
-28.760833,17.730278,151.721,594,10,0.009331759,0.023622133,0.105014235,0.0896225,0.22759062,0.04100221
-25.99136,27.84208,133.567,512,91,0.18410932,0.15669237,0.16204998,0.1658783,0.66872996,0.27531147
-22.43772222,31.07805556,56.461,187.5,11,0.12232648,0.15039812,0.15754864,0.15164185,0.5819151,0.21021326
-26.970278,27.211111,146.398,672,115,0.1770445,0.15381609,0.1517503,0.15670013,0.639311,0.2769297
-27.3,28.586944,137.054,365,38,0.31004772,0.28634632,0.2804353,0.29037476,1.1672041,0.2656326
-31.031389,28.883333,58.549,116.1,10,0.29105815,0.29454792,0.30137035,0.2207489,1.1077254,0.26275277
-33.818056,19.694722,5,125,10,0.17940961,0.1570357,0.15271923,0.15672302,0.64588755,0.27777177
-27.01011111,26.69808333,158.127,704,50,0.15366031,0.16390875,0.1516918,0.15218353,0.6214444,0.24726276
-26.880278,26.965,272.98,823,149,0.17857029,0.16465643,0.1513027,0.15458679,0.6491162,0.27509713
-26.98472222,26.63227778,276.237,1173,18,0.15366031,0.16390875,0.1516918,0.15218353,0.6214444,0.24726276
-27.671111,27.236944,172.167,449,54,0.2557187,0.27953985,0.27877462,0.27391052,1.0879437,0.23504753
-34.075556,20.145556,32.591,812,10,0.23731662,0.2018421,0.15242422,0.15409851,0.74568146,0.31825426
-25.45963889,28.26430556,214.189,785,82,0.17400791,0.20406988,0.1727184,0.17183685,0.72263306,0.24079672
-28.338333,31.373611,146.714,379,11,0.31252718,0.27616003,0.26681936,0.29508972,1.1505963,0.2716217
